fips,PST045212,PST045211,PST040210,PST120212,PST120211,POP010210,AGE135211,AGE295211,AGE775211,SEX255211,RHI125211,RHI225211,RHI325211,RHI425211,RHI525211,RHI625211,RHI725211,RHI825211,POP715211,POP645211,POP815211,EDU635211,EDU685211,VET605211,LFE305211,HSG010211,HSG445211,HSG096211,HSG495211,HSD410211,HSD310211,INC910211,INC110211,PVY020211,BZA010210,BZA110210,BZA115210,NES010210,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030211,LND110210,POP060210
47065,0,340855,336463,0.0,1.3,336463,6.1,21.5,14.9,51.9,75.8,20.2,0.6,1.8,0.1,1.5,4.6,72.0,83.3,4.9,6.5,85.8,27.4,27335,21.3,151937,65.7,24.3,151000,134030,2.42,26924,45826,15.9,8656,162622,-7.0,23042,31733,9.3,0.3,2.8,0.0,1.4,24.6,8040623,2958545,4865677,14695,663283,1095,542.43,620.3
47067,0,6737,6819,0.0,-1.2,6819,5.7,21.2,17.6,50.6,98.0,0.4,0.3,0.1,0.0,1.2,0.3,97.7,87.9,0.4,1.5,69.5,7.6,459,30.2,3652,70.7,8.1,76500,2938,2.25,13417,22052,31.9,61,554,-10.8,331,305,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24369,3649,1382,0,222.34,30.7
47069,0,26834,27253,0.0,-1.5,27253,5.3,20.7,14.5,45.5,56.8,41.4,0.2,0.6,0.0,1.0,1.5,55.7,87.4,1.1,2.7,71.2,10.6,2016,29.5,10793,72.8,6.3,86900,8798,2.71,15785,32601,21.6,373,5355,-18.3,1500,1408,0.0,0.0,0.0,0.0,0.0,26.8,423749,42125,158797,5711,15636,24,667.77,40.8
47071,0,25874,26026,0.0,-0.6,26026,5.3,21.1,19.0,51.4,94.0,3.8,0.3,0.4,0.0,1.4,2.0,92.3,88.4,1.0,1.7,74.3,9.8,2112,21.6,13996,77.5,5.8,89700,10538,2.43,18653,32131,22.7,509,6206,-3.2,1891,2399,0.0,0.0,0.0,0.0,0.0,26.8,691797,79735,313661,11995,28737,11,577.32,45.1
47073,0,56671,56833,0.0,-0.3,56833,5.3,21.9,17.1,51.0,96.6,1.6,0.3,0.5,0.0,1.0,1.3,95.5,86.1,1.1,2.4,79.0,12.4,5211,24.3,26973,77.3,8.9,108000,23707,2.37,20293,36795,16.9,615,8596,-28.9,3120,3486,0.0,0.0,0.0,0.0,0.0,24.5,1148701,0,286874,5031,31738,15,486.98,116.7
47075,0,18470,18787,0.0,-1.7,18787,6.5,25.0,14.1,53.1,48.5,50.2,0.3,0.2,0.0,0.8,4.0,45.2,85.1,1.8,4.4,75.5,12.6,1224,21.5,8340,63.2,13.4,90300,7199,2.59,17828,33504,23.0,337,5363,18.2,1078,1268,0.0,0.0,0.0,0.0,0.0,22.9,631465,74223,180636,9425,13900,12,533.11,35.2
47077,0,27912,27769,0.0,0.5,27769,6.4,24.0,15.0,51.8,89.7,8.0,0.2,0.3,0.0,1.7,2.1,87.9,87.1,1.0,2.3,80.9,12.2,2123,23.8,12864,78.9,6.1,95600,10733,2.55,20331,37627,16.5,514,6276,-22.2,1754,2451,3.3,0.0,0.0,0.0,0.0,23.2,566730,31846,279627,10450,20893,9,520.07,53.4
47079,0,32352,32330,0.0,0.1,32330,5.6,21.5,19.9,51.6,89.6,8.2,0.3,0.3,0.0,1.5,1.9,88.0,86.3,1.5,4.1,81.4,15.1,3521,20.1,17096,76.1,8.6,87700,13231,2.38,20274,36463,16.6,717,8768,-14.6,2306,2520,0.0,0.0,0.0,0.0,0.0,0.0,0,0,404167,12824,29442,11,562.10,57.5
47081,0,24406,24690,0.0,-1.2,24690,5.4,21.9,14.5,47.6,93.1,4.9,0.5,0.3,0.0,1.3,1.9,91.4,86.1,1.6,2.1,76.5,10.9,1922,36.5,10429,80.6,4.1,102900,8948,2.58,18914,43935,13.7,268,2305,-1.4,1691,1889,0.0,0.0,0.0,0.0,0.0,25.5,0,0,76884,3233,7097,2,612.50,40.3
47083,0,8333,8426,0.0,-1.1,8426,5.8,23.3,18.4,50.6,95.1,2.6,0.4,0.3,0.0,1.6,1.8,93.5,88.1,1.1,1.1,81.3,9.6,778,28.8,4200,71.7,6.0,88200,3451,2.36,18973,34942,18.4,106,981,-10.1,560,810,0.0,0.0,0.0,0.0,0.0,17.8,0,0,33434,4152,2725,1,200.29,42.1
47085,0,18470,18538,0.0,-0.4,18538,5.6,23.0,17.9,50.8,95.4,2.7,0.5,0.2,0.0,1.1,1.7,94.1,86.9,0.8,1.2,83.1,13.5,1591,25.1,8858,75.8,5.4,107400,7665,2.38,21203,41810,14.2,338,3994,-14.6,1247,1642,0.0,0.0,0.0,0.0,0.0,0.0,1052931,57235,181921,9964,17794,1,530.98,34.9
47087,0,11371,11638,0.0,-2.3,11638,4.8,19.8,18.0,50.1,97.8,0.5,0.5,0.1,0.0,1.1,1.5,96.4,91.5,0.8,1.2,69.5,9.3,946,31.0,5896,75.1,5.2,96900,4710,2.40,17811,32846,22.9,92,896,-44.1,869,1136,0.0,0.0,0.0,0.0,0.0,22.4,0,7188,27779,2560,2577,0,308.32,37.7
47089,0,51666,51409,0.0,0.5,51407,5.6,21.7,16.7,50.9,95.4,2.4,0.4,0.5,0.0,1.2,3.3,92.5,86.0,1.9,3.2,78.8,13.4,5042,24.4,23693,75.3,7.7,122400,19338,2.57,19839,38015,18.9,669,10020,-5.8,3192,4060,0.0,0.0,0.0,0.0,0.0,19.9,862933,35299,554331,10994,48272,76,274.08,187.6
47091,0,18231,18244,0.0,-0.1,18244,4.7,18.1,18.6,46.3,96.4,2.2,0.2,0.2,0.0,0.9,1.6,95.0,89.5,0.7,1.8,70.1,10.7,1614,26.7,9004,77.4,5.4,97700,7285,2.26,16957,32159,23.4,232,2417,-9.1,1148,1364,0.0,0.0,0.0,0.0,0.0,16.2,118206,0,93196,5156,6610,2,298.48,61.1
47093,0,436929,432237,0.0,1.1,432226,5.9,21.5,13.3,51.3,86.7,9.0,0.4,2.0,0.1,1.8,3.6,83.6,85.4,4.3,5.6,89.0,34.0,29955,21.0,195694,66.6,23.3,154900,179705,2.32,28042,47277,13.7,11092,194398,3.8,32513,40476,4.9,0.6,1.9,0.0,1.7,25.6,4470899,7402469,8209407,19329,919247,741,508.22,850.5
47095,0,7779,7832,0.0,-0.7,7832,4.5,16.9,13.9,36.4,70.0,28.1,0.4,0.2,0.0,1.3,2.0,68.5,79.5,2.8,3.2,68.6,6.2,595,19.5,2576,59.6,19.1,65200,2352,2.34,12941,26797,31.4,83,563,-17.4,317,189,0.0,0.0,0.0,0.0,0.0,13.2,0,0,19529,2635,5859,9,165.78,47.2
47097,0,27748,27815,0.0,-0.2,27815,6.4,23.8,12.7,47.5,63.0,34.9,0.7,0.3,0.0,1.1,2.1,61.4,78.9,1.7,2.7,74.5,10.2,1906,23.0,11221,65.8,12.4,78100,9577,2.61,16321,34078,25.3,316,4449,-33.2,1326,1446,6.2,0.0,0.0,0.0,0.0,28.9,372934,829714,151836,5708,9726,29,471.99,58.9
47099,0,42115,41869,0.0,0.6,41869,6.7,24.9,16.4,51.1,95.9,1.8,0.4,0.3,0.0,1.5,1.7,94.5,89.0,1.4,3.1,77.6,11.2,3438,25.6,18262,76.2,7.2,95300,15958,2.58,18059,35737,17.2,729,7864,-33.6,3030,3277,0.0,0.0,0.0,0.0,0.0,22.2,0,0,380971,9318,37439,4,617.13,67.8
47101,0,12142,12161,0.0,-0.2,12161,5.9,23.7,16.5,50.9,96.0,1.9,0.4,0.4,0.0,1.3,2.0,94.1,86.2,1.6,2.2,76.1,10.4,1138,28.5,5522,76.4,5.5,93200,4655,2.54,17209,32337,19.8,208,1781,-12.7,872,1141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,132793,11519,7996,6,282.09,43.1
47103,0,33431,33361,0.0,0.2,33361,6.4,23.1,16.9,51.2,90.0,7.2,0.5,0.4,0.1,1.8,2.7,87.7,88.3,1.1,2.1,79.0,14.9,2622,26.3,15323,75.4,8.1,112300,13298,2.45,21986,41454,16.1,595,6685,-8.2,2416,2511,0.0,0.0,0.0,0.0,0.0,0.0,0,147507,366545,11198,26170,138,570.34,58.5
47105,0,49237,48556,0.0,1.4,48556,5.2,20.0,22.4,51.0,96.3,1.4,0.4,0.6,0.2,1.1,7.1,89.8,87.6,5.6,7.0,84.8,23.6,5505,24.3,22030,77.0,8.4,173300,19773,2.40,28220,50458,14.0,880,11782,13.7,3384,4243,0.0,0.0,0.0,0.0,0.0,23.5,1502305,360584,435619,9607,50805,142,229.22,211.8
47107,0,52508,52266,0.0,0.5,52266,5.6,22.1,17.3,51.4,92.6,4.4,0.4,0.8,0.0,1.8,2.9,90.1,85.5,2.1,3.3,78.4,14.6,4810,22.2,23409,75.6,11.4,110100,20802,2.47,19977,38604,18.3,888,13949,-18.8,3163,3847,1.8,0.0,0.0,0.0,0.0,20.5,2381015,0,561286,10770,57476,13,430.13,121.5
47109,0,26094,26075,0.0,0.1,26075,5.8,23.0,17.7,50.9,92.1,6.1,0.3,0.2,0.0,1.2,1.6,90.8,92.1,1.1,3.3,76.1,11.8,2243,22.8,11953,76.0,4.1,85100,10057,2.53,18891,34953,22.5,442,4609,-50.0,1761,1855,0.0,0.0,0.0,0.0,0.0,34.7,420885,45711,194653,7664,13145,8,562.86,46.3
47111,0,22485,22248,0.0,1.1,22248,7.0,24.9,14.3,50.8,97.2,0.8,0.6,0.3,0.0,1.0,4.6,93.3,88.3,4.0,3.9,75.3,8.3,1296,30.9,9913,74.6,8.0,92300,8186,2.67,17409,34747,23.9,343,3282,-19.5,1688,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30350,167327,7713,11896,67,307.14,72.4
47113,0,98255,98294,0.0,0.0,98294,6.8,23.7,13.5,52.5,61.0,36.4,0.3,1.0,0.0,1.3,3.5,58.0,84.9,3.4,4.8,84.9,24.0,7035,19.3,41842,66.7,19.8,112400,36188,2.59,23186,40667,19.2,2568,48918,-8.1,6336,8412,14.1,0.0,1.9,0.0,0.0,27.2,0,1160418,1696459,17559,204863,163,557.12,176.4
47115,0,28223,28237,0.0,0.0,28237,5.4,21.5,16.5,50.8,94.1,3.9,0.4,0.5,0.0,1.1,1.4,92.8,90.2,1.1,2.2,74.5,14.7,2093,28.0,12912,76.0,5.5,114300,11344,2.46,21083,39857,17.8,442,5267,-2.4,1870,1974,0.0,0.0,0.0,0.0,0.0,28.1,0,0,286563,10227,32734,50,498.16,56.7
47117,0,30881,30617,0.0,0.9,30617,6.2,24.1,13.5,50.9,90.7,6.8,0.4,0.6,0.1,1.5,4.8,86.4,86.1,3.1,4.5,78.3,11.2,2426,28.0,13217,74.8,8.7,106000,11533,2.60,20569,41620,16.3,497,6732,-41.5,1958,2441,0.0,0.0,0.0,0.0,0.0,25.0,1490088,0,269685,9179,21090,48,375.46,81.5
47119,0,81509,80956,0.0,0.7,80956,7.1,24.0,13.4,51.7,84.6,12.6,0.4,0.7,0.0,1.7,5.0,80.1,83.9,3.2,5.0,83.9,16.6,6136,26.9,35331,72.4,13.0,138200,31811,2.48,23098,46552,14.8,1646,22997,-23.4,5499,6043,6.0,0.0,1.9,0.0,0.0,22.8,0,245115,898300,11170,97274,402,613.14,132.0
47121,0,11737,11753,0.0,-0.1,11753,4.9,21.0,17.4,50.5,96.5,1.4,0.7,0.2,0.0,1.2,1.5,95.3,87.4,1.0,1.1,75.0,7.9,1138,29.2,5636,78.7,3.1,102100,4646,2.48,19118,34942,23.6,101,1470,2.4,687,1016,0.0,0.0,0.0,0.0,0.0,0.0,253005,0,29829,2549,2046,28,195.12,60.2
47123,0,44882,44519,0.0,0.8,44519,5.9,22.6,17.0,50.4,95.0,2.4,0.6,0.4,0.1,1.5,3.5,92.0,82.7,2.1,3.5,74.4,9.6,3618,26.0,21054,72.8,7.3,108700,17565,2.49,18702,35096,20.9,691,9507,-21.0,2890,3313,0.0,0.0,0.0,0.0,0.0,0.0,1386238,173428,453016,10109,40997,53,635.57,70.0
47125,0,176619,172336,0.0,2.5,172331,8.6,27.7,8.0,50.9,73.2,19.6,0.7,2.2,0.4,3.8,8.1,67.0,74.7,5.1,8.6,90.2,22.7,23990,24.3,71622,64.1,20.3,135300,61902,2.66,22589,49695,14.8,2550,38658,15.4,8374,9906,8.0,0.5,3.7,0.0,0.0,29.5,0,345533,1877647,12125,245217,1850,539.18,319.6
47127,0,6411,6362,0.0,0.8,6362,4.5,21.8,19.1,50.6,95.6,2.5,0.3,0.5,0.0,1.1,1.3,94.5,85.7,0.6,1.0,80.5,14.0,485,25.2,2933,81.7,3.4,134500,2423,2.56,24113,45950,13.7,76,0,0.0,441,685,0.0,0.0,0.0,0.0,0.0,23.8,0,0,16325,2701,1442,16,129.22,49.2
47129,0,21838,21987,0.0,-0.7,21987,4.9,20.6,13.9,45.0,94.3,3.9,0.4,0.2,0.0,1.2,0.9,93.5,86.8,0.6,2.1,79.1,5.9,2022,30.7,9020,81.9,2.4,84600,7930,2.43,17373,37130,20.7,169,1599,-14.0,1253,1127,0.0,0.0,0.0,0.0,0.0,39.1,0,0,58482,2986,3500,2,522.18,42.1
47131,0,31790,31807,0.0,-0.1,31807,5.5,22.5,17.3,51.8,87.6,10.7,0.2,0.3,0.1,1.1,3.2,84.7,85.9,2.6,4.5,80.4,12.4,2775,19.7,14614,70.3,13.0,88600,12669,2.47,21274,39671,16.2,691,11573,-22.8,1954,3133,0.0,0.0,0.0,0.0,0.0,20.2,0,0,403505,12779,0,15,544.73,58.4
47133,0,22169,22083,0.0,0.4,22083,5.7,23.1,17.4,50.8,97.7,0.6,0.3,0.2,0.0,1.1,1.1,96.7,91.0,0.5,1.7,73.7,10.9,1538,28.5,10377,80.2,4.7,88800,9004,2.41,18489,34108,19.8,283,3608,0.9,1804,2174,0.0,0.0,0.0,0.0,0.0,22.9,0,46653,110652,5283,13319,3,433.48,50.9
47135,0,7898,7915,0.0,-0.2,7915,6.0,22.2,19.2,49.8,95.8,1.8,0.6,0.3,0.0,1.5,1.9,94.1,82.5,0.4,1.2,76.4,10.7,649,25.7,4632,72.2,4.4,79900,3240,2.37,17083,31857,22.9,137,1294,-53.5,578,669,0.0,0.0,0.0,0.0,0.0,0.0,169955,0,24286,3163,0,0,414.73,19.1
47137,0,5122,5077,0.0,0.9,5077,4.4,18.9,22.9,50.1,98.8,0.3,0.2,0.1,0.0,0.5,1.6,97.2,94.6,0.3,2.1,77.6,11.9,455,29.0,3509,76.2,7.1,93000,2288,2.18,19856,31157,16.3,83,567,-47.4,484,524,0.0,0.0,0.0,0.0,0.0,41.0,0,0,23632,4933,3141,0,162.98,31.2
47139,0,16779,16825,0.0,-0.3,16825,5.2,22.0,17.5,50.5,97.3,0.7,0.4,0.2,0.1,1.4,1.5,96.0,90.7,1.2,2.2,74.8,11.3,1320,30.4,8029,81.9,3.7,101600,6486,2.54,18199,36204,17.6,222,1501,-26.2,1042,1579,0.0,0.0,0.0,0.0,0.0,25.5,0,0,67693,4305,8780,102,434.68,38.7
47141,0,72958,72321,0.0,0.9,72321,5.9,21.3,14.9,50.6,94.3,2.3,0.7,1.2,0.1,1.3,5.4,89.7,83.7,4.5,6.3,80.7,21.9,4829,21.7,32324,64.4,21.4,131600,27856,2.46,19292,34305,24.9,1734,26887,-4.8,5964,7332,0.0,0.0,0.0,0.0,1.6,28.7,1384046,465728,1193021,17059,138047,299,401.10,180.3
47143,0,32079,31809,0.0,0.8,31809,6.0,23.1,16.2,50.8,95.2,2.3,0.5,0.5,0.0,1.4,3.8,91.9,80.2,2.3,3.3,75.9,10.8,2126,25.5,14457,72.0,7.7,103800,11949,2.56,17860,36934,20.3,505,8380,-1.8,1720,2196,0.0,0.0,0.0,0.0,0.0,0.0,894654,17906,250814,8206,26918,44,315.38,100.9
47145,0,53838,54181,0.0,-0.6,54181,4.8,20.5,19.2,50.9,94.6,2.9,0.4,0.6,0.0,1.6,1.4,93.3,87.3,1.7,2.0,82.1,17.3,6530,26.4,25879,76.2,9.8,121300,22457,2.38,24059,43129,15.2,745,8515,1.5,3209,3683,0.0,0.0,0.0,0.0,0.0,29.2,369666,0,436400,8186,46029,12,360.71,150.2
47147,0,67106,66283,0.0,1.2,66283,6.9,25.7,12.1,50.8,89.9,7.7,0.5,0.6,0.1,1.3,6.1,84.4,87.3,4.1,5.8,82.7,15.2,4816,29.1,26264,77.0,8.6,153900,24028,2.70,22937,50759,13.2,1060,15638,12.5,4931,5745,1.9,0.0,0.0,0.0,2.3,26.3,1667466,779419,627764,9862,60729,142,476.29,139.2
47149,0,268921,262604,0.0,2.4,262604,7.1,25.8,8.5,50.6,81.2,12.9,0.5,3.1,0.1,2.1,6.9,75.3,80.8,6.6,9.3,88.8,27.0,18492,26.4,103913,69.0,19.6,159600,94173,2.67,24879,54433,12.7,4497,82514,15.1,17493,20939,6.1,0.0,2.6,0.0,2.7,25.3,11304846,6226284,2804294,11588,386963,866,619.36,424.0
47151,0,22160,22228,0.0,-0.3,22228,6.4,25.1,14.2,50.8,98.4,0.2,0.3,0.2,0.0,0.9,0.6,97.9,89.0,0.6,1.0,74.0,9.5,1322,27.3,9982,76.3,6.8,78500,8555,2.57,15212,29454,26.0,323,3783,-37.3,1383,1582,0.0,0.0,0.0,0.0,0.0,27.5,401688,28362,159566,7270,14628,6,532.30,41.8
47153,0,14346,14112,0.0,1.7,14112,5.9,22.8,16.7,50.8,97.5,0.6,0.5,0.3,0.0,1.0,3.3,94.5,92.0,1.5,2.1,74.9,15.6,876,29.8,6545,77.7,5.9,115400,5323,2.60,19318,33536,18.0,185,1837,-23.5,978,1322,0.0,0.0,0.0,0.0,0.0,0.0,0,0,105293,7820,9377,15,265.86,53.1
47155,0,91466,89887,0.0,1.8,89889,5.8,21.9,15.9,50.8,96.1,1.3,0.5,0.9,0.0,1.2,5.3,91.3,84.4,4.5,6.1,81.1,15.0,7295,25.4,57804,68.5,17.3,158700,37218,2.37,22600,42569,13.5,2536,31022,12.2,7628,11287,0.0,0.0,2.6,0.0,0.0,21.8,341511,0,1641080,19548,611929,198,592.50,151.7
47157,0,935088,927644,0.0,0.8,927644,7.2,26.1,10.4,52.3,43.6,52.3,0.4,2.4,0.1,1.3,5.8,38.6,82.0,6.0,8.6,85.5,28.3,61732,22.3,397976,60.8,27.7,136200,340394,2.66,25470,46102,20.1,20038,419469,-12.1,77496,76350,30.9,0.3,3.4,0.1,1.7,30.8,17969681,29636012,11932863,12971,1787964,1400,763.17,1215.5
47159,0,19150,19166,0.0,-0.1,19166,5.8,23.9,13.9,50.6,95.6,2.3,0.5,0.3,0.0,1.3,2.3,93.6,87.2,0.9,1.5,77.8,12.3,1343,28.5,8574,76.8,8.5,117100,7013,2.70,21294,43580,17.2,283,3402,-30.9,1425,1641,0.0,0.0,0.0,0.0,0.0,0.0,0,52470,117776,6246,12379,25,314.29,61.0
47161,0,13186,13324,0.0,-1.0,13324,4.9,22.3,17.0,50.2,94.8,1.8,0.6,1.1,0.0,1.7,2.1,92.9,91.4,1.8,2.0,83.5,12.9,1816,32.5,6831,82.1,3.3,108500,5215,2.51,21723,42771,16.9,163,1360,16.7,830,1193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63737,4889,6112,1,459.33,29.0
47163,0,157419,156823,0.0,0.4,156823,5.1,20.3,19.0,51.6,95.4,2.4,0.3,0.6,0.0,1.2,1.6,94.1,85.8,1.6,2.6,82.7,20.4,15315,20.9,73868,74.8,13.5,115700,66554,2.31,23536,40572,16.5,3360,63307,-1.7,9682,12859,0.0,0.3,0.0,0.0,0.8,23.0,5463624,1055317,2026276,13200,255074,194,413.36,379.4
47165,0,163686,160645,0.0,1.9,160645,6.4,24.9,13.0,51.2,90.3,6.7,0.3,1.1,0.1,1.5,4.0,86.7,83.3,3.6,5.5,86.0,23.0,13262,27.4,66771,73.2,15.5,171800,60112,2.61,27212,55211,9.9,2876,35839,2.2,13363,15402,3.2,0.0,0.0,0.0,1.2,24.2,1741400,1634893,1300149,8521,155496,422,529.45,303.4
47167,0,61293,61081,0.0,0.3,61081,6.4,26.9,11.4,51.0,78.3,18.9,0.5,0.6,0.1,1.7,2.3,76.4,85.4,1.6,2.4,84.1,13.5,5388,31.5,23436,73.5,7.4,137400,21578,2.76,22062,50869,15.3,750,8189,-15.7,3822,3817,9.4,0.0,0.0,0.0,0.0,26.9,774196,241853,404163,7002,29779,61,458.37,133.3
47169,0,7816,7870,0.0,-0.7,7870,6.0,24.0,13.8,50.5,87.8,9.8,0.6,0.2,0.0,1.6,2.7,85.5,85.8,1.4,3.3,79.0,12.9,720,33.1,3375,79.4,7.9,112500,2805,2.73,20973,44163,14.9,126,1079,-12.5,565,899,0.0,0.0,0.0,0.0,0.0,29.3,0,0,41695,5409,4556,24,114.19,68.9
47171,0,18280,18313,0.0,-0.2,18313,4.8,20.0,19.9,51.1,98.1,0.4,0.4,0.2,0.0,1.0,4.1,94.2,88.0,3.0,5.2,75.3,11.7,1736,24.7,8857,72.9,6.6,115200,7437,2.39,20753,35265,20.7,256,4062,8.8,799,1233,0.0,0.0,0.0,0.0,0.0,0.0,348551,0,119502,6751,13024,2,186.17,98.4
47173,0,19200,19109,0.0,0.5,19109,6.3,23.6,14.3,50.1,97.7,0.4,0.4,0.2,0.1,1.3,1.5,96.5,89.2,0.9,1.6,70.0,6.6,1023,33.0,8943,79.6,5.9,92200,7334,2.59,16423,31535,21.8,203,1696,-17.7,1396,1489,0.0,0.0,0.0,0.0,0.0,20.1,125615,6581,60543,3198,5737,45,223.55,85.5
47175,0,5483,5548,0.0,-1.2,5548,4.4,20.1,17.8,50.2,98.0,0.7,0.3,0.2,0.0,0.9,0.9,97.2,92.1,0.2,0.9,75.1,8.5,437,22.9,2673,85.3,4.0,75800,2066,2.63,17872,31155,21.8,49,514,-21.5,335,528,0.0,0.0,0.0,0.0,0.0,23.7,0,0,9185,1692,0,0,273.42,20.3
47177,0,39927,39839,0.0,0.2,39839,6.4,24.2,15.3,50.6,94.2,3.5,0.4,0.5,0.1,1.3,8.2,86.8,91.6,4.9,7.6,75.8,11.8,3162,23.9,17853,72.7,10.2,90500,15292,2.55,19035,35575,21.5,725,9049,-34.6,3056,3886,1.1,0.0,0.0,0.0,0.0,21.8,852303,0,373696,9363,28791,42,432.68,92.1
47179,0,124353,122979,0.0,1.1,122979,5.4,19.9,15.7,51.1,92.6,4.2,0.4,1.2,0.0,1.5,3.0,90.0,82.9,3.4,4.6,85.1,28.2,11873,19.9,57962,66.4,21.8,142900,50523,2.32,24742,42104,17.3,2848,49249,-4.6,7645,10153,2.0,0.0,0.0,0.0,1.0,21.7,1577657,1090845,1869147,16014,247065,317,326.47,376.7
47181,0,16951,17021,0.0,-0.4,17021,4.4,19.2,16.2,44.9,92.5,6.1,0.4,0.2,0.0,0.8,1.7,91.0,87.6,1.4,3.8,73.9,7.0,1472,27.7,7309,84.4,3.6,70300,5927,2.47,15466,33630,20.9,220,2547,-11.8,934,1169,0.0,0.0,0.0,0.0,0.0,23.8,109872,38046,66626,4020,8470,1,734.10,23.2
47183,0,34980,35021,0.0,-0.1,35021,5.4,19.7,15.5,51.1,89.2,8.0,0.3,1.2,0.0,1.3,2.1,87.4,78.1,2.3,4.1,82.4,17.8,2851,21.6,15478,65.4,16.1,84400,13958,2.33,19647,33932,20.4,572,7497,-24.5,1752,2080,0.0,0.0,2.0,0.0,0.0,26.5,0,0,265377,7986,0,35,580.36,60.3
47185,0,26149,25841,0.0,1.2,25841,5.8,22.4,18.0,51.0,95.8,2.1,0.4,0.3,0.1,1.3,1.8,94.2,87.7,1.1,3.0,74.9,11.3,2314,22.8,11614,76.4,5.5,100400,9824,2.59,18196,34642,20.8,385,5008,-26.7,2065,2516,0.0,0.0,0.0,0.0,1.9,27.1,552177,28869,195438,7828,16760,5,376.67,68.6
47187,0,188560,183182,0.0,2.9,183182,6.4,28.8,10.1,51.2,90.6,4.7,0.3,3.1,0.1,1.3,4.6,86.3,87.2,6.1,7.9,94.5,51.5,10061,26.9,69735,82.2,11.7,336900,64011,2.79,41558,89063,5.5,6065,90432,29.4,20808,25339,2.2,0.0,1.4,0.0,1.4,22.5,1106825,2755997,3306994,19834,383468,1061,582.60,314.4
47189,0,116617,113993,0.0,2.3,113993,6.1,24.6,12.6,51.0,90.2,6.7,0.4,1.2,0.1,1.5,3.4,87.2,86.0,3.5,4.3,87.8,24.7,9487,27.8,46168,81.0,9.2,190900,42183,2.63,28110,61400,8.5,2349,29161,9.7,9584,12204,3.7,0.5,0.0,0.0,1.1,21.0,0,967872,1164992,10935,147321,677,570.83,199.7
48000,26059203,25631778,25145561,3.6,1.9,25145561,7.6,27.1,10.5,50.4,80.9,12.2,1.0,4.0,0.1,1.7,38.1,44.8,82.1,16.2,34.4,80.4,26.1,1618413,24.8,10098750,64.5,24.0,126400,8667807,2.79,25548,50920,17.0,522146,8785238,9.5,1934472,2164852,7.1,0.9,5.3,0.1,20.7,28.2,593541502,424238194,311334781,13061,42054592,97450,261231.71,96.3
48001,0,58308,58458,0.0,-0.3,58458,5.4,19.6,12.8,39.2,75.4,21.7,0.6,0.8,0.1,1.4,16.4,60.7,82.7,6.2,11.3,78.7,11.5,5014,23.6,20201,71.6,8.8,82900,15992,3.03,18487,40577,18.8,924,11296,7.2,2954,3358,0.0,0.0,2.6,0.0,0.0,0.0,0,365343,495496,8731,48576,13,1062.60,55.0
48003,0,15445,14786,0.0,4.5,14786,8.4,29.7,10.8,50.1,94.9,1.9,1.4,0.7,0.0,1.1,50.2,46.3,86.6,13.3,38.0,73.1,13.9,817,21.2,5861,81.4,8.0,87500,5193,2.78,29126,51598,17.0,324,4423,57.5,1057,1214,0.0,0.0,0.0,0.0,14.7,29.3,0,0,98318,7480,14944,60,1500.71,9.9
48005,0,87669,86771,0.0,1.0,86771,7.4,26.6,13.8,51.0,81.6,15.4,0.7,1.0,0.0,1.1,20.5,62.6,81.8,7.7,17.6,77.8,15.6,6877,19.6,35782,68.6,11.1,82900,31048,2.66,20779,39325,18.4,1872,28902,-3.6,5111,6240,0.0,0.0,0.0,0.0,0.0,23.8,1291427,0,1174060,14216,112556,408,797.78,108.8
48007,0,23374,23156,0.0,0.9,23158,5.1,19.3,24.9,50.5,93.4,1.7,1.1,2.1,0.1,1.7,25.5,69.4,83.8,6.0,17.5,86.7,23.0,2954,19.2,15507,76.8,10.6,125100,10134,2.26,26288,44129,17.6,471,3972,10.6,2461,2745,0.0,0.0,0.0,0.0,0.0,0.0,0,13511,241543,9929,48803,70,252.07,91.9
48009,0,8842,9054,0.0,-2.3,9054,4.6,23.4,16.7,49.7,96.6,0.8,1.1,0.2,0.1,1.2,8.0,89.4,94.5,3.6,5.9,85.0,18.8,762,19.9,4129,81.6,2.8,101200,3262,2.72,25895,53113,13.1,184,1251,75.0,908,1012,0.0,0.0,0.0,0.0,0.0,0.0,0,43433,39354,4425,1406,9,903.11,10.0
48011,0,1928,1901,0.0,1.4,1901,5.4,22.1,20.4,51.6,96.8,1.2,1.0,0.0,0.0,1.0,6.2,90.9,88.9,4.1,6.6,91.4,25.2,195,26.4,899,79.9,0.0,96700,676,2.73,24510,56538,11.1,31,184,0.0,172,180,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2361,1147,647,0,909.11,2.1
48013,0,45579,44911,0.0,1.5,44911,7.4,28.5,13.3,50.6,95.9,1.3,1.0,0.6,0.1,1.1,62.3,35.6,88.5,6.1,40.3,75.2,12.1,3117,31.1,17879,76.4,5.5,81600,14940,2.96,19216,43261,17.7,629,6478,9.5,2962,3733,0.0,1.3,0.0,0.0,36.3,0.0,0,69408,362861,8324,32151,68,1219.54,36.8
